order_id,product_name,category,quantity,unit_price,discount_percent,region,sale_date,customer_email,revenue
A1503,Smart Phone,home appliance,-1,31250.55,0.76,west,18-Apr-2023,b@example.com,0.0
A1200,Smartphone,fashion wear,-1,15203.19,1.35,south,2023.05.15,,0.0
A1162,WashingMachine,Electrnics,0,38677.43,0.43,Central,,,0.0
A1193,shoess,fashion wear,abc,12501.35,1.45,South,03-01-2023,b@example.com,0.0
A1727,shoess,fashion wear,0,46980.22,0.39,west,07-03-2023,b@example.com,0.0
A1496,Laptop,home appliance,2,5290.83,0.03,south,2023-06-22,,10264.21
A1889,Laptop,Electrnics,abc,8389.9,1.29,west,2023.05.16,b@example.com,0.0
A1643,WashingMachine,fashion wear,-1,5482.99,0.24,west,,,0.0
A1038,Laptop,Electrnics,-1,13734.89,1.4,North,2023/05/31,,0.0
A1270,Laptop,fashion wear,abc,35237.34,1.11,North,2023.06.06,a@example.com,0.0
A1694,Laptop,home appliance,3,15071.69,0.33,west,10-Jun-2023,,30294.1
A1695,Smart Phone,fashion wear,0,12919.7,1.03,North,2023/05/24,a@example.com,0.0
A1932,shoess,electronics,-1,37653.89,0.08,CENTRAL,14-Apr-2023,,0.0
A1897,Shoes,HomeAppliance,0,24033.27,0.02,nort,2023.03.16,a@example.com,0.0
A1198,Laptop,Electrnics,-1,41593.94,0.74,WEST,2023-03-07,b@example.com,0.0
A1696,Smart Phone,home appliance,0,7837.5,1.0,CENTRAL,2023-06-26,,0.0
A1880,Smart Phone,fashion wear,abc,4540.71,0.58,CENTRAL,2023-05-21,,0.0
A1395,Shoes,fashion,abc,36450.16,0.89,North,14/04/2023,,0.0
A1327,washing machine,home appliance,abc,15165.61,0.46,south,2023/06/19,a@example.com,0.0
A1748,washing machine,HomeAppliance,0,5943.58,1.15,WEST,2023/02/01,b@example.com,0.0
A1804,Laptop,fashion,3,32430.98,1.07,south,2023.02.14,,0.0
A1900,Laptop,HomeAppliance,abc,43221.84,0.35,Central,17/06/2023,,0.0
A1730,Shoes,home appliance,0,13718.01,1.18,south,05/05/2023,,0.0
A1377,Laptop,Electrnics,3,13354.99,0.33,south,2023.06.08,,26843.53
A1243,Smartphone,fashion,4,35698.18,1.46,South,,,0.0
A1663,WashingMachine,home appliance,0,29062.9,1.23,South,17/04/2023,,0.0
A1575,shoess,Electrnics,-1,22944.01,1.16,west,04/02/2023,,0.0
A1758,Smart Phone,fashion wear,0,8959.84,0.63,west,2023-06-13,b@example.com,0.0
A1251,WashingMachine,electronics,0,10553.42,0.45,South,2023-05-30,,0.0
A1918,Shoes,electronics,5,11840.92,0.43,Central,17-05-2023,b@example.com,33746.62
A1747,Laptop,electronics,2,34788.57,1.33,WEST,02-05-2023,,0.0
A1472,Smartphone,Electrnics,abc,10015.89,1.29,South,03/01/2023,a@example.com,0.0
A1587,WashingMachine,fashion,0,49889.25,1.08,CENTRAL,2023.03.14,,0.0
A1096,Shoes,home appliance,-1,9300.3,0.61,Central,2023.01.17,,0.0
A1040,Smartphone,fashion,-1,22694.42,1.06,CENTRAL,2023.03.30,b@example.com,0.0
A1838,laptop,HomeAppliance,abc,39449.15,0.73,south,2023.05.13,,0.0
A1162,Laptop,electronics,-1,29982.6,0.42,CENTRAL,21-03-2023,a@example.com,0.0
A1466,laptop,HomeAppliance,1,21013.61,0.61,WEST,2023-01-17,,8195.31
A1059,Shoes,HomeAppliance,2,2691.4,0.32,south,08/03/2023,a@example.com,3660.3
A1961,Smartphone,fashion wear,abc,11535.84,1.01,North,17-Jan-2023,b@example.com,0.0
A1164,Smart Phone,fashion,abc,6275.2,0.37,South,16-Jan-2023,,0.0
A1669,laptop,HomeAppliance,abc,7236.25,0.14,Central,2023-06-19,,0.0
A1205,shoess,fashion,abc,25761.61,1.42,nort,2023-02-25,,0.0
A1415,Smartphone,home appliance,5,34479.54,0.11,North,2023/03/17,,153433.95
A1328,Laptop,electronics,5,37423.33,0.15,Central,10-Jun-2023,,159049.15
A1933,laptop,fashion,-1,4701.12,1.05,west,,,0.0
A1554,Smartphone,electronics,3,14536.15,0.97,WEST,25/02/2023,,1308.25
A1779,Smart Phone,home appliance,-1,45953.56,0.91,WEST,2023.01.19,,0.0
A1459,washing machine,HomeAppliance,2,29403.22,0.12,nort,11-03-2023,,51749.67
A1126,laptop,HomeAppliance,-1,27545.92,0.02,nort,22-Apr-2023,b@example.com,0.0
A1938,Smartphone,fashion wear,abc,14908.14,0.91,nort,2023-01-28,,0.0
A1971,Smart Phone,home appliance,1,24386.19,0.97,south,2023.02.13,b@example.com,731.59
A1739,Smart Phone,home appliance,0,49859.38,0.95,Central,22/06/2023,,0.0
A1992,washing machine,Electrnics,-1,35074.57,0.7,west,11-Apr-2023,,0.0
A1872,washing machine,HomeAppliance,-1,24780.51,0.66,CENTRAL,2023/01/14,,0.0
A1411,Smart Phone,HomeAppliance,0,25199.25,0.81,west,16-03-2023,a@example.com,0.0
A1717,Laptop,fashion wear,3,44402.03,0.83,nort,20-Mar-2023,,22645.04
A1239,Smart Phone,home appliance,2,32850.02,0.95,North,2023/05/17,b@example.com,3285.0
A1586,laptop,HomeAppliance,5,18349.68,0.92,west,05-Jun-2023,,7339.87
A1082,washing machine,electronics,abc,18723.77,1.41,south,2023-06-03,,0.0
A1242,Shoes,HomeAppliance,1,23242.51,0.21,south,15-01-2023,,18361.58
A1299,Smartphone,Electrnics,-1,47480.21,0.07,south,28-Jan-2023,b@example.com,0.0
A1111,WashingMachine,Electrnics,0,40977.2,1.45,South,2023.04.15,a@example.com,0.0
A1358,WashingMachine,home appliance,5,10576.15,0.82,CENTRAL,15-05-2023,b@example.com,9518.54
A1986,Shoes,HomeAppliance,0,1792.89,0.64,nort,2023.01.28,,0.0
A1221,Shoes,home appliance,1,12374.93,1.33,west,16/05/2023,,0.0
A1550,WashingMachine,Electrnics,0,33582.18,0.64,west,07-02-2023,,0.0
A1339,laptop,fashion,-1,3839.89,0.18,North,2023-04-07,,0.0
A1103,washing machine,electronics,-1,45519.49,0.55,south,2023.02.23,b@example.com,0.0
A1031,Smartphone,home appliance,0,22647.33,0.92,South,11-05-2023,a@example.com,0.0
A1589,shoess,Electrnics,4,34412.94,0.71,WEST,15/02/2023,,39919.01
A1082,Laptop,home appliance,-1,49778.0,0.3,Central,2023-05-26,,0.0
A1344,laptop,fashion wear,0,15101.07,0.49,Central,01-05-2023,,0.0
A1879,Smart Phone,Electrnics,0,49330.47,0.34,west,2023-04-15,,0.0
A1723,laptop,Electrnics,-1,1741.76,1.2,nort,2023.06.07,a@example.com,0.0
A1372,Smart Phone,HomeAppliance,0,22018.02,1.25,Central,16-Jun-2023,b@example.com,0.0
A1395,Smart Phone,HomeAppliance,4,14172.16,0.75,nort,2023/06/16,b@example.com,14172.16
A1359,Smartphone,home appliance,-1,14541.16,0.26,WEST,25/04/2023,a@example.com,0.0
A1314,Laptop,home appliance,3,14953.38,0.48,CENTRAL,05/04/2023,b@example.com,23327.27
A1419,shoess,fashion,abc,40146.77,0.73,South,05-04-2023,,0.0
A1065,laptop,fashion wear,3,23500.18,1.36,south,18/03/2023,,0.0
A1455,Shoes,home appliance,-1,37815.72,0.56,CENTRAL,17-04-2023,,0.0
A1378,shoess,fashion wear,5,16420.97,0.86,North,2023.05.13,a@example.com,11494.68
A1025,washing machine,fashion wear,abc,29334.96,0.55,west,2023/05/01,,0.0
A1286,washing machine,electronics,abc,8682.21,1.03,North,23-Mar-2023,a@example.com,0.0
A1323,shoess,electronics,abc,39576.42,0.33,WEST,19-05-2023,a@example.com,0.0
A1255,shoess,Electrnics,-1,24342.65,1.2,South,2023-05-10,a@example.com,0.0
A1414,Laptop,Electrnics,0,38558.26,0.86,nort,27/04/2023,,0.0
A1678,washing machine,fashion wear,0,36108.8,0.0,South,2023-03-13,,0.0
A1130,Shoes,electronics,abc,2593.37,1.48,west,20/06/2023,a@example.com,0.0
A1656,washing machine,electronics,0,17520.49,1.02,CENTRAL,2023-02-23,b@example.com,0.0
A1382,laptop,home appliance,abc,8962.85,1.14,nort,30-05-2023,a@example.com,0.0
A1866,WashingMachine,electronics,-1,21583.6,1.1,CENTRAL,2023-02-04,,0.0
A1166,Shoes,electronics,0,28396.7,0.87,south,2023.03.13,b@example.com,0.0
A1284,Laptop,HomeAppliance,abc,37642.78,1.2,CENTRAL,19-05-2023,,0.0
A1817,Smartphone,Electrnics,abc,37422.14,0.41,North,14/01/2023,b@example.com,0.0
A1821,WashingMachine,Electrnics,2,48388.03,0.45,nort,10-04-2023,a@example.com,53226.83
A1841,washing machine,fashion,0,47450.77,0.48,WEST,09-Jun-2023,,0.0
A1509,Shoes,home appliance,-1,34824.77,1.15,west,28/01/2023,,0.0
A1156,Smart Phone,fashion wear,5,4652.78,1.43,WEST,07-03-2023,a@example.com,0.0
A1331,Smart Phone,home appliance,4,28712.48,0.48,Central,2023/03/21,b@example.com,59721.96
A1427,Smart Phone,home appliance,-1,22515.21,0.27,WEST,27-04-2023,,0.0
A1608,Shoes,HomeAppliance,-1,32523.54,0.56,WEST,2023-03-03,,0.0
A1699,WashingMachine,home appliance,abc,3081.11,1.2,South,,,0.0
A1954,WashingMachine,Electrnics,0,30000.55,0.14,WEST,13/02/2023,b@example.com,0.0
A1904,shoess,HomeAppliance,-1,10271.53,1.45,south,14/01/2023,,0.0
A1975,Smartphone,Electrnics,4,18728.32,1.23,nort,,,0.0
A1129,Shoes,HomeAppliance,abc,4318.0,0.89,South,17/06/2023,,0.0
A1207,Laptop,home appliance,0,2351.75,0.07,WEST,03-Jun-2023,,0.0
A1123,washing machine,Electrnics,abc,49716.55,0.98,CENTRAL,09/01/2023,,0.0
A1552,Laptop,HomeAppliance,1,2532.54,0.57,west,2023-05-14,,1088.99
A1085,Smartphone,electronics,abc,7641.93,0.81,nort,20/03/2023,b@example.com,0.0
A1840,Smart Phone,fashion,3,42666.14,1.21,nort,15/01/2023,b@example.com,0.0
A1321,Laptop,home appliance,0,32060.2,0.56,WEST,,,0.0
A1693,WashingMachine,electronics,abc,15083.18,0.06,CENTRAL,2023.03.30,,0.0
A1321,laptop,fashion,4,18133.73,0.24,South,,b@example.com,55126.54
A1438,laptop,fashion wear,-1,47062.14,0.63,south,2023.04.08,,0.0
A1656,shoess,fashion wear,0,40533.94,1.34,South,2023-01-23,b@example.com,0.0
A1718,WashingMachine,HomeAppliance,abc,46670.2,0.71,North,08-Jun-2023,,0.0
A1989,Shoes,Electrnics,4,34971.29,0.94,WEST,05-Mar-2023,,8393.11
A1583,Shoes,fashion,-1,30076.39,0.99,Central,23/02/2023,a@example.com,0.0
A1265,Smart Phone,electronics,-1,48467.64,0.92,South,12-Feb-2023,b@example.com,0.0
A1664,Smart Phone,electronics,abc,48341.51,0.45,Central,2023-03-11,,0.0
A1726,Smart Phone,HomeAppliance,-1,24362.95,0.2,WEST,2023-01-23,b@example.com,0.0
A1644,Shoes,HomeAppliance,0,30452.28,0.14,south,20-May-2023,,0.0
A1083,Shoes,HomeAppliance,abc,16875.19,0.84,west,2023/01/08,,0.0
A1022,washing machine,electronics,0,13415.01,0.57,west,24-03-2023,,0.0
A1227,Laptop,fashion wear,abc,26314.66,0.68,WEST,22/06/2023,,0.0
A1409,Laptop,HomeAppliance,0,3316.44,0.13,south,04-Apr-2023,,0.0
A1504,Laptop,fashion,4,25646.71,0.59,South,2023/03/17,,42060.6
A1617,WashingMachine,fashion wear,abc,37513.17,0.38,South,05-02-2023,b@example.com,0.0
A1383,Laptop,electronics,-1,32267.33,0.15,CENTRAL,27-Jan-2023,,0.0
A1030,Shoes,Electrnics,1,16609.89,1.25,South,2023/03/13,b@example.com,0.0
A1770,WashingMachine,fashion,0,30689.39,1.42,south,2023.03.05,a@example.com,0.0
A1564,WashingMachine,fashion,abc,34888.48,0.38,North,2023/04/07,,0.0
A1479,shoess,Electrnics,0,6459.88,0.47,Central,,b@example.com,0.0
A1415,laptop,home appliance,0,24811.76,1.15,south,2023-02-25,,0.0
A1457,WashingMachine,fashion,0,21382.05,1.27,CENTRAL,2023/04/05,,0.0
A1944,shoess,HomeAppliance,0,34166.54,0.63,west,2023.02.23,,0.0
A1658,washing machine,home appliance,4,22799.86,0.73,North,2023-06-07,,24623.85
A1834,Laptop,electronics,1,20013.96,0.68,North,02/05/2023,,6404.47
A1967,laptop,HomeAppliance,4,41987.49,1.44,CENTRAL,05-04-2023,,0.0
A1438,Laptop,electronics,0,47102.25,0.54,nort,23/06/2023,a@example.com,0.0
A1211,Smart Phone,HomeAppliance,0,20175.79,1.47,WEST,15-06-2023,a@example.com,0.0
A1655,laptop,Electrnics,0,1156.22,0.37,CENTRAL,2023/01/20,,0.0
A1705,Smartphone,fashion wear,0,29122.32,1.15,Central,27/05/2023,,0.0
A1282,shoess,Electrnics,-1,39865.39,0.39,WEST,01-04-2023,,0.0
A1223,Shoes,HomeAppliance,0,49171.96,1.49,North,,,0.0
A1371,WashingMachine,home appliance,abc,14768.3,1.19,west,2023.06.08,b@example.com,0.0
A1424,shoess,Electrnics,abc,23092.38,0.79,nort,2023-04-24,a@example.com,0.0
A1131,shoess,HomeAppliance,0,33540.27,0.01,North,2023/01/09,,0.0
A1222,washing machine,Electrnics,3,27643.29,0.01,Central,2023-02-03,b@example.com,82100.57
A1760,washing machine,fashion wear,0,4834.49,0.41,nort,2023.04.06,,0.0
A1670,Shoes,Electrnics,-1,36044.29,1.15,west,18-May-2023,,0.0
A1303,WashingMachine,fashion wear,0,14033.0,0.42,Central,19-Jun-2023,a@example.com,0.0
A1551,Smart Phone,fashion wear,4,675.71,1.28,South,2023-05-08,a@example.com,0.0
A1239,shoess,fashion wear,0,23548.69,0.98,nort,16-06-2023,,0.0
A1478,Smartphone,home appliance,0,28780.77,1.13,south,01/05/2023,,0.0
A1714,shoess,electronics,1,19885.71,1.01,North,,b@example.com,0.0
A1434,Laptop,fashion,0,24307.05,0.27,CENTRAL,15-06-2023,a@example.com,0.0
A1943,shoess,fashion wear,0,35375.29,0.18,CENTRAL,05/05/2023,,0.0
A1118,Smart Phone,electronics,5,3891.36,0.01,WEST,19/05/2023,,19262.23
A1481,Shoes,HomeAppliance,0,29723.5,1.39,CENTRAL,30-06-2023,a@example.com,0.0
A1073,Shoes,home appliance,0,27404.73,0.77,south,,a@example.com,0.0
A1577,shoess,fashion wear,abc,39944.91,0.03,South,2023-01-27,a@example.com,0.0
A1097,Shoes,Electrnics,0,36136.86,1.28,south,,,0.0
A1611,Smartphone,fashion wear,abc,42475.52,0.45,south,13-05-2023,b@example.com,0.0
A1223,Smart Phone,Electrnics,0,42592.89,1.45,west,04/03/2023,,0.0
A1355,washing machine,electronics,0,13482.56,1.08,south,2023.05.14,a@example.com,0.0
A1080,washing machine,Electrnics,-1,25198.75,0.45,nort,03/03/2023,,0.0
A1828,Shoes,fashion,abc,41635.67,0.83,west,2023-01-14,a@example.com,0.0
A1355,Smartphone,Electrnics,abc,13052.13,0.23,CENTRAL,31-03-2023,,0.0
A1773,Laptop,fashion,abc,1998.26,0.66,south,23/05/2023,,0.0
A1812,Smartphone,fashion,1,39353.02,0.3,CENTRAL,29-Apr-2023,b@example.com,27547.11
A1615,laptop,home appliance,-1,1261.0,0.23,south,2023/06/21,a@example.com,0.0
A1122,Laptop,fashion wear,abc,23278.92,1.41,west,2023.03.26,,0.0
A1903,Laptop,electronics,1,9058.36,0.61,CENTRAL,2023.01.18,b@example.com,3532.76
A1025,Laptop,HomeAppliance,-1,26704.82,0.97,South,2023/01/21,,0.0
A1602,shoess,fashion,abc,41022.0,0.3,South,2023-05-12,b@example.com,0.0
A1032,Laptop,home appliance,0,36320.98,0.65,WEST,28-May-2023,,0.0
A1228,washing machine,Electrnics,-1,17089.16,1.08,south,10-03-2023,,0.0
A1348,WashingMachine,HomeAppliance,1,5911.21,1.35,CENTRAL,2023-03-23,a@example.com,0.0
A1914,Smart Phone,fashion,-1,7657.86,0.86,Central,2023-06-29,a@example.com,0.0
A1034,Laptop,electronics,2,12819.63,0.2,west,2023/02/05,,20511.41
A1900,shoess,Electrnics,2,1353.17,0.57,CENTRAL,07-04-2023,b@example.com,1163.73
A1288,Shoes,electronics,-1,4650.14,1.07,North,2023.03.20,b@example.com,0.0
A1105,WashingMachine,fashion,-1,34525.75,1.17,nort,2023.05.26,,0.0
A1706,WashingMachine,fashion,0,36393.3,1.44,Central,2023-04-26,,0.0
A1501,Smartphone,HomeAppliance,abc,31751.35,1.41,South,2023/05/23,b@example.com,0.0
A1392,washing machine,HomeAppliance,-1,49857.56,0.15,Central,,,0.0
A1696,washing machine,electronics,5,5646.3,0.18,Central,2023.04.28,,23149.83
A1732,Laptop,fashion wear,abc,15669.04,0.77,South,26-Feb-2023,a@example.com,0.0
A1401,laptop,Electrnics,-1,44336.21,0.74,nort,2023.04.13,a@example.com,0.0
A1495,Laptop,fashion,-1,14954.06,0.5,Central,29/03/2023,a@example.com,0.0
A1266,Smartphone,electronics,-1,28038.49,0.97,South,2023.06.17,,0.0
A1248,washing machine,home appliance,1,32679.78,0.92,west,03-06-2023,,2614.38
A1170,washing machine,HomeAppliance,0,17150.59,1.38,west,07/02/2023,,0.0
A1454,Laptop,fashion wear,0,1275.84,0.73,nort,27/05/2023,,0.0
A1469,shoess,electronics,0,7084.8,0.01,North,29/04/2023,,0.0
A1463,WashingMachine,electronics,abc,6691.95,0.03,WEST,,,0.0
A1268,shoess,electronics,0,9911.31,0.04,nort,2023.01.05,,0.0
A1169,laptop,HomeAppliance,-1,5267.76,1.02,South,21-06-2023,b@example.com,0.0
A1576,shoess,Electrnics,3,34919.15,0.5,WEST,,b@example.com,52378.73
A1024,WashingMachine,Electrnics,abc,15535.85,0.36,WEST,2023.06.14,,0.0
A1580,Shoes,fashion wear,-1,43661.13,0.63,South,2023.03.21,,0.0
A1165,Smart Phone,fashion wear,abc,34123.67,1.41,west,2023/04/18,,0.0
A1389,Smartphone,HomeAppliance,abc,1270.44,1.41,nort,14/04/2023,,0.0
A1855,laptop,HomeAppliance,abc,48278.01,0.39,South,09-Jan-2023,a@example.com,0.0
A1197,laptop,HomeAppliance,0,18535.51,1.26,North,2023.05.09,,0.0
A1743,Shoes,electronics,0,20267.99,0.17,South,2023/03/25,,0.0
A1225,Laptop,electronics,0,25964.75,1.06,west,22/03/2023,a@example.com,0.0
A1256,Laptop,fashion wear,-1,13416.57,0.96,nort,2023.03.10,,0.0
A1393,Laptop,home appliance,abc,29826.15,0.49,WEST,2023-03-23,,0.0
A1923,Smartphone,home appliance,0,46941.66,0.66,Central,2023-03-25,b@example.com,0.0
A1811,Laptop,fashion,abc,18252.01,1.2,South,2023-05-07,,0.0
A1534,laptop,home appliance,0,4739.59,1.49,WEST,,b@example.com,0.0
A1327,Smartphone,home appliance,5,38488.01,0.25,South,,,144330.04
A1526,WashingMachine,electronics,0,39678.24,0.56,North,09/04/2023,,0.0
A1384,laptop,HomeAppliance,abc,15147.81,0.61,WEST,26-Jun-2023,,0.0
A1618,Smart Phone,fashion wear,0,15341.97,0.37,CENTRAL,,,0.0
A1031,Shoes,electronics,5,5527.92,0.28,south,2023.03.10,b@example.com,19900.51
A1407,Smart Phone,home appliance,-1,36547.17,0.54,nort,2023/01/26,,0.0
A1027,laptop,home appliance,1,6570.37,0.56,CENTRAL,2023-04-27,a@example.com,2890.96
A1203,WashingMachine,HomeAppliance,-1,46586.79,0.72,CENTRAL,2023/06/12,,0.0
A1441,Shoes,HomeAppliance,-1,45204.41,1.28,nort,2023-02-13,,0.0
A2000,shoess,HomeAppliance,1,47511.06,0.94,south,2023.06.22,a@example.com,2850.66
A1312,shoess,home appliance,0,1738.31,1.07,WEST,2023.04.04,,0.0
A1491,Shoes,fashion,-1,11674.81,1.07,south,2023-01-30,b@example.com,0.0
A1161,laptop,electronics,-1,9191.26,1.28,south,10-May-2023,,0.0
A1531,Smartphone,fashion wear,0,3972.57,0.13,WEST,,b@example.com,0.0
A1195,shoess,fashion,abc,35075.73,0.94,nort,2023/03/07,,0.0
A1219,Shoes,HomeAppliance,abc,45952.67,1.38,nort,2023/01/14,a@example.com,0.0
A1787,Smartphone,electronics,-1,46468.87,0.99,North,2023.05.31,a@example.com,0.0
A1347,Smartphone,HomeAppliance,1,28866.37,0.19,North,13/02/2023,,23381.76
A1628,WashingMachine,electronics,4,24188.39,1.12,Central,2023/02/22,,0.0
A1905,WashingMachine,fashion wear,0,38963.48,1.11,south,2023.03.31,,0.0
A1211,washing machine,home appliance,abc,37976.96,1.16,South,2023-02-07,,0.0
A1626,washing machine,home appliance,0,22598.21,1.39,nort,,b@example.com,0.0
A1892,shoess,Electrnics,0,45251.05,0.8,south,,,0.0
A1049,Smart Phone,home appliance,abc,42288.53,0.72,Central,22/02/2023,,0.0
A1548,Smartphone,electronics,-1,6970.67,0.38,south,12-Apr-2023,,0.0
A1918,Laptop,fashion,-1,49154.84,0.14,CENTRAL,2023-05-04,a@example.com,0.0
A1794,shoess,home appliance,abc,9618.36,0.95,CENTRAL,08/03/2023,,0.0
A1162,washing machine,fashion,5,20125.33,1.15,South,2023/02/09,,0.0
A1411,WashingMachine,electronics,-1,24747.82,0.8,south,30/06/2023,,0.0
A1625,washing machine,home appliance,-1,24327.0,1.12,Central,2023/03/14,,0.0
A1113,Laptop,home appliance,2,19136.35,0.1,south,2023-01-11,b@example.com,34445.43
A1256,Laptop,home appliance,abc,18996.07,1.14,west,,,0.0
A1745,Smartphone,home appliance,3,35261.79,0.55,North,2023/05/30,,47603.42
A1352,laptop,Electrnics,-1,46418.3,0.37,south,15/01/2023,,0.0
A1702,Smartphone,fashion wear,-1,18699.84,1.47,nort,12-06-2023,a@example.com,0.0
A1250,laptop,fashion,-1,3264.77,1.38,WEST,26/02/2023,a@example.com,0.0
A1724,Laptop,Electrnics,abc,48175.63,1.42,WEST,2023-05-31,,0.0
A1465,shoess,fashion wear,-1,46600.94,1.26,North,27-02-2023,b@example.com,0.0
A1410,washing machine,fashion wear,-1,2383.81,1.18,CENTRAL,2023-05-11,a@example.com,0.0
A1287,shoess,HomeAppliance,4,9369.77,0.03,CENTRAL,31/01/2023,a@example.com,36354.71
A1533,washing machine,fashion,abc,3927.88,0.76,North,2023/04/13,b@example.com,0.0
A1112,Smartphone,Electrnics,1,32503.18,0.54,west,2023.01.05,,14951.46
A1115,Smart Phone,home appliance,1,1053.77,0.4,west,,b@example.com,632.26
A1907,shoess,electronics,abc,44289.45,0.32,west,05-02-2023,,0.0
A1396,shoess,HomeAppliance,4,49838.31,1.18,west,2023.04.14,b@example.com,0.0
A1920,shoess,fashion wear,-1,21193.75,1.44,Central,,a@example.com,0.0
A1852,Shoes,Electrnics,0,23440.15,0.63,Central,2023/01/09,,0.0
A1326,Laptop,Electrnics,abc,10031.37,0.2,South,06-02-2023,,0.0
A1531,laptop,HomeAppliance,0,18898.65,0.18,west,,a@example.com,0.0
A1518,washing machine,electronics,abc,24689.7,0.85,North,2023-06-30,,0.0
A1230,Shoes,electronics,1,33322.44,0.5,nort,03-Mar-2023,,16661.22
A1848,Smartphone,fashion wear,abc,41332.74,0.63,south,05-Apr-2023,a@example.com,0.0
A1891,washing machine,Electrnics,1,31604.48,0.95,South,2023.06.14,,1580.22
A1544,Shoes,electronics,-1,35179.44,0.05,CENTRAL,26-04-2023,,0.0
A1767,Smartphone,home appliance,-1,16311.52,1.36,South,2023/02/16,,0.0
A1416,Smartphone,home appliance,3,11093.79,0.51,west,21-May-2023,,16307.87
A1149,Shoes,HomeAppliance,-1,11081.4,0.88,Central,2023/01/09,,0.0
A1663,Laptop,fashion,0,46356.93,0.93,west,,,0.0
A1584,Laptop,fashion,0,41996.26,0.27,CENTRAL,13/01/2023,,0.0
A1576,WashingMachine,fashion wear,0,42652.28,1.39,CENTRAL,2023/01/09,,0.0
A1126,Shoes,Electrnics,0,6492.24,0.04,CENTRAL,18-Mar-2023,,0.0
A1261,Smart Phone,Electrnics,0,45993.51,1.13,nort,13-03-2023,,0.0
A1164,Shoes,home appliance,-1,6348.94,0.66,nort,,a@example.com,0.0
A1212,Smart Phone,fashion,abc,6211.37,1.09,North,2023.02.02,a@example.com,0.0
A1137,Shoes,HomeAppliance,0,21468.27,0.12,WEST,,b@example.com,0.0
A1874,Smart Phone,HomeAppliance,-1,12048.51,0.93,Central,13-05-2023,b@example.com,0.0
A1412,Shoes,electronics,5,12433.68,0.51,North,2023.04.26,a@example.com,30462.52
A1300,Laptop,fashion wear,abc,5584.87,0.38,west,19-05-2023,,0.0
A1074,WashingMachine,fashion wear,0,33467.41,0.9,CENTRAL,2023-02-09,a@example.com,0.0
A1347,washing machine,fashion,0,21321.61,0.41,south,14-Jan-2023,b@example.com,0.0
A1739,washing machine,fashion wear,-1,14747.82,0.97,nort,2023/03/09,,0.0
A1218,Laptop,HomeAppliance,-1,38420.34,1.37,WEST,,,0.0
A1825,WashingMachine,electronics,0,6363.38,1.44,South,11-Feb-2023,b@example.com,0.0
A1550,washing machine,fashion wear,2,13640.56,1.09,North,,,0.0
A1372,Smart Phone,fashion wear,5,6380.76,0.89,Central,27-Apr-2023,b@example.com,3509.42
A1766,Smartphone,fashion,abc,29698.9,0.86,CENTRAL,2023.06.10,,0.0
A1365,laptop,home appliance,-1,43729.53,0.93,North,,,0.0
A1861,shoess,fashion,1,1966.25,1.49,South,2023.01.06,,0.0
A1118,washing machine,Electrnics,-1,19649.04,0.04,south,25/05/2023,,0.0
A1753,laptop,electronics,1,20870.91,0.61,South,2023.05.07,,8139.65
A1491,Smart Phone,fashion wear,2,33318.59,1.22,WEST,2023-04-10,b@example.com,0.0
A1508,Smartphone,fashion,-1,42459.53,0.8,south,21/03/2023,a@example.com,0.0
A1710,WashingMachine,fashion wear,abc,33519.55,1.42,North,2023-04-14,a@example.com,0.0
A1405,Shoes,electronics,-1,6723.33,0.36,Central,2023-06-06,,0.0
A1674,Shoes,fashion,abc,25024.7,0.62,CENTRAL,2023/03/18,,0.0
A1333,WashingMachine,Electrnics,-1,40726.48,0.97,west,2023/05/02,b@example.com,0.0
A1960,Smartphone,home appliance,0,8836.31,0.96,Central,18-Feb-2023,,0.0
A1149,Smart Phone,home appliance,0,38986.34,1.21,south,18/01/2023,,0.0
